overhead	preempted_process	process_id	sched_status	preempting_process	process_id
	0.01%	cyclictest	32269	0	S	jbd2/mmcblk1p2-	97	120
	0.01%	ksoftirqd/0	7	120	S	sshd	19316	120
	0.01%	kworker/00	32281	120	t	.koworker	1014	120
	0.01%	sshd	27636	120	R	ksoftirqd/0	7	120
	0.01%	sshd	27636	120	S	wicd-monitor	990	120
	0.01%	ksoftirqd/0	7	120	S	sshd	32273	120
	0.01%	mmcqd/1	89	120	S	.koworker	1016	120
	0.01%	sshd	32270	120	R	kworker/01	32113	120
	0.01%	kworker/u21	27770	120	t	.koworker	1016	120
	0.01%	kworker/u21	27770	120	t	kworker/00	32281	120
	0.01%	rs	main	QReg	626	120	R	cyclictest	32269	0
	0.01%	sshd	32292	120	R	kworker/00	32281	120
	0.01%	dbus-daemon	518	120	S	.koworker	1014	120
	0.01%	ksoftirqd/0	7	120	S	cyclictest	32269	0
	0.01%	ksoftirqd/0	7	120	S	perf	32266	120
	0.01%	mmcqd/1	89	120	D	.koworker	1019	120
	0.01%	sshd	27636	120	S	cyclictest	32269	0
	0.01%	sshd	32278	120	R	kworker/01	32113	120
	0.01%	wicd	984	120	R	cyclictest	32268	120
	0.01%	.koworker	1014	120	R	kworker/00	32281	120
	0.01%	.koworker	1016	120	R	avahi-daemon	500	120
	0.01%	cyclictest	32269	0	S	sshd	19316	120
	0.01%	ksoftirqd/0	7	120	S	sshd	32279	120
	0.01%	kworker/00	32281	120	t	perf	32266	120
	0.01%	sshd	19316	120	R	cyclictest	32269	0
	0.01%	sshd	32279	120	S	sshd	32278	120
	0.01%	ksoftirqd/0	7	120	S	sshd	32278	120
	0.01%	kworker/00	32281	120	t	wicd	984	120
	0.01%	mmcqd/1	89	120	S	perf	32266	120
	0.01%	sshd	19316	120	S	.koworker	1016	120
	0.01%	sshd	32270	120	R	cyclictest	32268	120
	0.01%	sshd	32273	120	S	sshd	32270	120
	0.01%	sshd	32279	120	R	kworker/01	32113	120
	0.01%	wicd-monitor	990	120	S	dbus-daemon	518	120
	0.01%	wicd	984	120	R	kworker/01	32113	120
	0.00%	cyclictest	32269	0	S	wicd	32275	120
	0.00%	ksoftirqd/0	7	120	S	dbus-daemon	518	120
	0.00%	ksoftirqd/0	7	120	S	ps	32289	120
	0.00%	mmcqd/1	89	120	S	jbd2/mmcblk1p2-	97	120
	0.00%	sshd	27636	120	S	sshd	32279	120
	0.00%	sshd	32278	120	R	cyclictest	32268	120
	0.00%	sshd	32292	120	R	cyclictest	32268	120
	0.00%	wicd	32275	120	R	cyclictest	32269	0
	0.00%	wicd	984	120	R	ksoftirqd/0	7	120
	0.00%	cyclictest	32268	120	R	kworker/u20	32178	120
	0.00%	cyclictest	32269	0	S	rs	main	QReg	626	120
	0.00%	cyclictest	32269	0	S	wicd	32271	120
	0.00%	irq/31-44e0b000	90	49	S	kworker/01	32113	120
	0.00%	kworker/01	32113	120	D	cyclictest	32268	120
	0.00%	kworker/01	32113	120	t	wicd-monitor	990	120
	0.00%	ps	32289	120	R	ksoftirqd/0	7	120
	0.00%	rsyslogd	627	120	S	rs	main	QReg	626	120
	0.00%	sshd	27636	120	S	sshd	32273	120
	0.00%	sshd	27636	120	S	sshd	32293	120
	0.00%	wicd	32274	120	R	cyclictest	32269	0
	0.00%	wicd	32277	120	R	cyclictest	32269	0
	0.00%	wicd	32282	120	R	cyclictest	32269	0
	0.00%	cyclictest	32269	0	S	wicd	32274	120
	0.00%	cyclictest	32269	0	S	wicd	32294	120
	0.00%	dbus-daemon	518	120	S	cyclictest	32268	120
	0.00%	dbus-daemon	518	120	S	wicd	984	120
	0.00%	ifconfig	32272	120	R	cyclictest	32269	0
	0.00%	ksoftirqd/0	7	120	S	rsyslogd	627	120
	0.00%	kworker/01	32113	120	t	sshd	32279	120
	0.00%	kworker/01	32113	120	t	wicd	984	120
	0.00%	sshd	32270	120	R	sshd	32273	120
	0.00%	wicd-monitor	990	120	R	cyclictest	32268	120
	0.00%	wicd	32271	120	R	cyclictest	32269	0
	0.00%	wicd	32276	120	R	cyclictest	32269	0
	0.00%	wicd	32283	120	R	cyclictest	32269	0
	0.00%	wicd	32291	120	R	cyclictest	32269	0
	0.00%	avahi-daemon	500	120	S	ksoftirqd/0	7	120
	0.00%	cyclictest	32269	0	S	systemd-journal	118	120
	0.00%	cyclictest	32269	0	S	wicd	32276	120
	0.00%	cyclictest	32269	0	S	wicd	32277	120
	0.00%	cyclictest	32269	0	S	wicd	32280	120
	0.00%	cyclictest	32269	0	S	wicd	32282	120
	0.00%	cyclictest	32269	0	S	wicd	32283	120
	0.00%	cyclictest	32269	0	S	wicd	32291	120
	0.00%	ifconfig	32275	120	R	cyclictest	32269	0
	0.00%	ksoftirqd/0	7	120	S	.koworker	32287	120
	0.00%	ksoftirqd/0	7	120	S	mmcqd/1	89	120
	0.00%	kworker/00	32281	120	D	ksoftirqd/0	7	120
	0.00%	kworker/01	32113	120	t	sshd	32270	120
	0.00%	kworker/01	32113	120	t	sshd	32278	120
	0.00%	kworker/01H	96	100	t	jbd2/mmcblk1p2-	97	120
	0.00%	kworker/u20	32178	120	t	cyclictest	32268	120
	0.00%	kworker/u21	27770	120	t	.koworker	1014	120
	0.00%	sshd	32278	120	R	ksoftirqd/0	7	120
	0.00%	sshd	32278	120	R	sshd	32279	120
	0.00%	sshd	32293	120	R	cyclictest	32268	120
	0.00%	systemd-journal	118	120	S	ksoftirqd/0	7	120
	0.00%	wicd	32272	120	R	cyclictest	32269	0
	0.00%	wicd	32290	120	R	cyclictest	32269	0
	0.00%	wicd	32294	120	R	cyclictest	32269	0
	0.00%	.koworker	1014	120	S	ps	32289	120
	0.00%	.koworker	1019	120	R	avahi-daemon	500	120
	0.00%	cyclictest	32269	0	S	ifconfig	32272	120
	0.00%	cyclictest	32269	0	S	ifconfig	32277	120
	0.00%	cyclictest	32269	0	S	ifconfig	32282	120
	0.00%	cyclictest	32269	0	S	ifconfig	32283	120
	0.00%	cyclictest	32269	0	S	wicd	32272	120
	0.00%	cyclictest	32269	0	S	wicd	32290	120
	0.00%	ifconfig	32274	120	R	cyclictest	32269	0
	0.00%	ifconfig	32277	120	R	cyclictest	32269	0
	0.00%	ifconfig	32282	120	R	cyclictest	32269	0
	0.00%	ifconfig	32294	120	R	cyclictest	32269	0
	0.00%	jbd2/mmcblk1p2-	97	120	R	cyclictest	32269	0
	0.00%	sshd	32273	120	R	cyclictest	32268	120
	0.00%	wicd-monitor	990	120	R	kworker/01	32113	120
	0.00%	wicd	32280	120	R	cyclictest	32269	0
	0.00%	cyclictest	32268	120	S	.koworker	1019	120
	0.00%	cyclictest	32269	0	S	ifconfig	32271	120
	0.00%	cyclictest	32269	0	S	ifconfig	32274	120
	0.00%	cyclictest	32269	0	S	ifconfig	32275	120
	0.00%	cyclictest	32269	0	S	ifconfig	32280	120
	0.00%	cyclictest	32269	0	S	ifconfig	32291	120
	0.00%	cyclictest	32269	0	S	sshd	740	120
	0.00%	ifconfig	32276	120	R	cyclictest	32269	0
	0.00%	ifconfig	32283	120	R	cyclictest	32269	0
	0.00%	ifconfig	32290	120	R	cyclictest	32269	0
	0.00%	ifconfig	32291	120	R	cyclictest	32269	0
	0.00%	irq/31-44e0b000	90	49	S	kworker/00	32281	120
	0.00%	ksoftirqd/0	7	120	S	sshd	32292	120
	0.00%	ksoftirqd/0	7	120	S	sshd	740	120
	0.00%	kworker/01	32113	120	t	kworker/u21	27770	120
	0.00%	kworker/01	32113	120	t	sshd	32273	120
	0.00%	mmcqd/1	89	120	S	cyclictest	32268	120
	0.00%	ps	32289	120	R	kworker/00	32281	120
	0.00%	sshd	32270	120	R	ksoftirqd/0	7	120
	0.00%	sshd	32273	120	R	kworker/01	32113	120
	0.00%	sshd	32279	120	R	cyclictest	32268	120
	0.00%	sudo	32267	120	R	ksoftirqd/0	7	120
	0.00%	wicd	984	120	S	.koworker	1016	120
	0.00%	wicd	984	120	S	.koworker	1019	120
	0.00%	.koworker	1014	120	S	.koworker	32287	120
	0.00%	.koworker	1019	120	R	irq/31-44e0b000	90	49
	0.00%	.koworker	32287	120	S	.koworker	32288	120
	0.00%	.koworker	32288	120	S	.koworker	32287	120
	0.00%	avahi-daemon	500	120	S	cyclictest	32268	120
	0.00%	cyclictest	32269	0	S	ifconfig	32276	120
	0.00%	cyclictest	32269	0	S	ifconfig	32294	120
	0.00%	dbus-daemon	518	120	R	kworker/00	32281	120
	0.00%	ifconfig	32277	120	R	ksoftirqd/0	7	120
	0.00%	jbd2/mmcblk1p2-	97	120	D	kworker/01H	96	100
	0.00%	ksoftirqd/0	7	120	S	.koworker	32288	120
	0.00%	ksoftirqd/0	7	120	S	cron	32284	120
	0.00%	ksoftirqd/0	7	120	S	sshd	32293	120
	0.00%	kworker/00	32281	120	D	cyclictest	32268	120
	0.00%	kworker/00	32281	120	t	dbus-daemon	518	120
	0.00%	kworker/00	32281	120	t	sshd	32293	120
	0.00%	kworker/01	32113	120	D	cyclictest	32269	0
	0.00%	perf	32266	120	R	kworker/00	32281	120
	0.00%	perf	32266	120	S	sshd	27636	120
	0.00%	rs	main	QReg	626	120	S	systemd-journal	118	120
	0.00%	sh	32285	120	R	cyclictest	32269	0
	0.00%	sshd	32292	120	R	ksoftirqd/0	7	120
	0.00%	sshd	32293	120	S	sshd	32292	120
	0.00%	sshd	740	120	R	cyclictest	32269	0
	0.00%	wicd	984	120	R	kworker/00	32281	120
	0.00%	.koworker	1014	120	S	cron	32284	120
	0.00%	.koworker	1016	120	R	irq/31-44e0b000	90	49
	0.00%	.koworker	1016	120	R	sudo	32267	120
	0.00%	.koworker	1019	120	R	kworker/u21	27770	120
	0.00%	.koworker	32287	120	R	cyclictest	32269	0
	0.00%	.koworker	32288	120	R	cyclictest	32269	0
	0.00%	.koworker	32288	120	S	.koworker	32286	120
	0.00%	cron	32284	120	R	kworker/00	32281	120
	0.00%	cron	32285	120	R	cyclictest	32269	0
	0.00%	cyclictest	32268	120	S	.koworker	1016	120
	0.00%	cyclictest	32269	0	S	cron	32285	120
	0.00%	cyclictest	32269	0	S	irq/31-44e0b000	90	49
	0.00%	cyclictest	32269	0	S	nohup	32286	120
	0.00%	cyclictest	32269	0	S	sh	32285	120
	0.00%	ifconfig	32271	120	R	cyclictest	32269	0
	0.00%	ifconfig	32274	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32280	120	R	cyclictest	32269	0
	0.00%	ifconfig	32280	120	R	ksoftirqd/0	7	120
	0.00%	jbd2/mmcblk1p2-	97	120	S	perf	32266	120
	0.00%	ksoftirqd/0	7	120	S	.koworker	32286	120
	0.00%	ksoftirqd/0	7	120	S	jbd2/mmcblk1p2-	97	120
	0.00%	ksoftirqd/0	7	120	S	sudo	32267	120
	0.00%	kworker/00	32281	120	D	cyclictest	32269	0
	0.00%	kworker/01	32113	120	D	ksoftirqd/0	7	120
	0.00%	kworker/01	32113	120	R	irq/31-44e0b000	90	49
	0.00%	kworker/01	32113	120	t	cyclictest	32269	0
	0.00%	kworker/u21	27770	120	t	mmcqd/1	89	120
	0.00%	kworker/u21	27770	120	t	ptp0	1120	120
	0.00%	nohup	32286	120	R	cyclictest	32269	0
	0.00%	perf	32266	120	D	.koworker	1019	120
	0.00%	perf	32266	120	R	mmcqd/1	89	120
	0.00%	ptp0	1120	120	S	ksoftirqd/0	7	120
	0.00%	ptp0	1120	120	S	kworker/u21	27770	120
	0.00%	sshd	19316	120	S	ksoftirqd/0	7	120
	0.00%	sshd	32273	120	S	.koworker	1019	120
	0.00%	sshd	32293	120	R	kworker/00	32281	120
	0.00%	.koworker	1014	120	S	kworker/00	32281	120
	0.00%	.koworker	32286	120	R	.koworker	32288	120
	0.00%	.koworker	32286	120	R	kworker/00	32281	120
	0.00%	apache2	808	120	S	cyclictest	32268	120
	0.00%	apache2	808	120	S	sshd	27636	120
	0.00%	avahi-daemon	500	120	S	cyclictest	32269	0
	0.00%	cyclictest	32268	120	R	ksoftirqd/0	7	120
	0.00%	cyclictest	32268	120	S	kworker/01	32113	120
	0.00%	cyclictest	32269	0	S	ifconfig	32290	120
	0.00%	cyclictest	32269	0	S	ptp0	1120	120
	0.00%	cyclictest	32269	0	S	sh	32286	120
	0.00%	dbus-daemon	518	120	R	kworker/01	32113	120
	0.00%	ifconfig	32271	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32272	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32276	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32283	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32290	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32291	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32294	120	R	ksoftirqd/0	7	120
	0.00%	irq/31-44e0b000	90	49	R	cyclictest	32269	0
	0.00%	jbd2/mmcblk1p2-	97	120	S	.koworker	1019	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32274	120
	0.00%	kworker/00	32281	120	D	perf	32266	120
	0.00%	kworker/00	32281	120	t	.koworker	32287	120
	0.00%	kworker/00	32281	120	t	ps	32289	120
	0.00%	kworker/00	32281	120	t	sshd	32292	120
	0.00%	kworker/01	32113	120	D	sshd	27636	120
	0.00%	kworker/01	32113	120	t	dbus-daemon	518	120
	0.00%	kworker/01	32113	120	t	jbd2/mmcblk1p2-	97	120
	0.00%	mmcqd/1	89	120	S	.koworker	1014	120
	0.00%	sshd	27636	120	R	mmcqd/1	89	120
	0.00%	sshd	32278	120	S	.koworker	1016	120
	0.00%	sshd	740	120	S	ksoftirqd/0	7	120
	0.00%	sudo	32267	120	R	kworker/01	32113	120
	0.00%	wicd-monitor	990	120	S	cyclictest	32269	0
	0.00%	wicd	984	120	S	ifconfig	32290	120
	0.00%	.koworker	1014	120	S	.koworker	32286	120
	0.00%	.koworker	1016	120	R	kworker/u21	27770	120
	0.00%	.koworker	32286	120	R	ksoftirqd/0	7	120
	0.00%	.koworker	32286	120	S	.koworker	1016	120
	0.00%	.koworker	32287	120	R	.koworker	32288	120
	0.00%	.koworker	32287	120	S	ps	32289	120
	0.00%	.koworker	32288	120	S	ksoftirqd/0	7	120
	0.00%	avahi-daemon	500	120	S	sshd	32278	120
	0.00%	avahi-daemon	500	120	S	sshd	32292	120
	0.00%	cron	32284	120	R	ksoftirqd/0	7	120
	0.00%	cyclictest	32268	120	R	mmcqd/1	89	120
	0.00%	cyclictest	32268	120	S	sshd	32278	120
	0.00%	cyclictest	32269	0	S	.koworker	32288	120
	0.00%	cyclictest	32269	0	S	.koworker	32289	120
	0.00%	cyclictest	32269	0	S	kworker/02	25061	120
	0.00%	ifconfig	32275	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32280	120	R	kworker/01	32113	120
	0.00%	ifconfig	32282	120	R	ksoftirqd/0	7	120
	0.00%	ifconfig	32283	120	R	cyclictest	32268	120
	0.00%	irq/31-44e0b000	90	49	S	ksoftirqd/0	7	120
	0.00%	ksoftirqd/0	7	120	S	apache2	808	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32272	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32277	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32280	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32282	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32283	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32291	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32294	120
	0.00%	ksoftirqd/0	7	120	S	rs	main	QReg	626	120
	0.00%	ksoftirqd/0	7	120	S	wicd-monitor	990	120
	0.00%	ksoftirqd/0	7	120	S	wicd	32290	120
	0.00%	kworker/00	32281	120	D	sshd	27636	120
	0.00%	kworker/00	32281	120	R	irq/31-44e0b000	90	49
	0.00%	kworker/00	32281	120	t	ptp0	1120	120
	0.00%	kworker/00	32281	120	t	wicd-monitor	990	120
	0.00%	kworker/01	32113	120	t	ifconfig	32275	120
	0.00%	kworker/01	32113	120	t	sudo	32267	120
	0.00%	kworker/01	32113	120	t	wicd	32274	120
	0.00%	kworker/u20	32178	120	t	ksoftirqd/0	7	120
	0.00%	mmcqd/1	89	120	R	ksoftirqd/0	7	120
	0.00%	mmcqd/1	89	120	S	sshd	27636	120
	0.00%	perf	32266	120	D	.koworker	1016	120
	0.00%	perf	32266	120	R	jbd2/mmcblk1p2-	97	120
	0.00%	perf	32266	120	R	kworker/01	32113	120
	0.00%	ptp0	1120	120	S	.koworker	1016	120
	0.00%	rs	main	QReg	626	120	S	cyclictest	32268	120
	0.00%	rs	main	QReg	626	120	S	sudo	32267	120
	0.00%	sshd	19316	120	S	cyclictest	32268	120
	0.00%	sshd	27636	120	R	perf	32266	120
	0.00%	sshd	27636	120	S	.koworker	32287	120
	0.00%	sshd	27636	120	S	avahi-daemon	500	120
	0.00%	sshd	27636	120	S	cron	32284	120
	0.00%	sshd	27636	120	S	ifconfig	32276	120
	0.00%	sshd	27636	120	S	ifconfig	32277	120
	0.00%	sshd	27636	120	S	kworker/01	32113	120
	0.00%	sshd	27636	120	S	systemd-journal	118	120
	0.00%	sshd	27636	120	S	wicd	32291	120
	0.00%	sshd	27636	120	S	wicd	32294	120
	0.00%	sshd	32270	120	R	avahi-daemon	500	120
	0.00%	sshd	32270	120	S	.koworker	1019	120
	0.00%	sshd	32270	120	S	ksoftirqd/0	7	120
	0.00%	sshd	32270	120	S	sshd	32273	120
	0.00%	sshd	32278	120	S	sshd	32279	120
	0.00%	sshd	32279	120	R	sshd	32278	120
	0.00%	sshd	32292	120	R	sshd	32293	120
	0.00%	sshd	32292	120	S	.koworker	1016	120
	0.00%	sshd	32292	120	S	sshd	32293	120
	0.00%	sshd	32293	120	R	sshd	32292	120
	0.00%	sshd	32293	120	S	.koworker	1016	120
	0.00%	sshd	32293	120	S	.koworker	1019	120
	0.00%	systemd-journal	118	120	R	kworker/01	32113	120
	0.00%	wicd-monitor	990	120	R	kworker/00	32281	120
	0.00%	wicd	32275	120	R	cyclictest	32268	120
	0.00%	wicd	32294	120	R	cyclictest	32268	120
	0.00%	wicd	984	120	S	ifconfig	32271	120
	0.00%	wicd	984	120	S	ifconfig	32275	120
	0.00%	wicd	984	120	S	ifconfig	32276	120
	0.00%	.koworker	1014	120	R	mmcqd/1	89	120
	0.00%	.koworker	1014	120	S	sh	32285	120
	0.00%	.koworker	1016	120	R	cron	772	120
	0.00%	.koworker	1016	120	R	ptp0	1120	120
	0.00%	.koworker	1016	120	S	.koworker	1014	120
	0.00%	.koworker	1019	120	R	jbd2/mmcblk1p2-	97	120
	0.00%	.koworker	1019	120	R	khungtaskd	12	120
	0.00%	.koworker	32286	120	D|T	ksoftirqd/0	7	120
	0.00%	.koworker	32286	120	R	cyclictest	32268	120
	0.00%	.koworker	32286	120	S	ksoftirqd/0	7	120
	0.00%	.koworker	32287	120	S|T	systemd	1	120
	0.00%	.koworker	32288	120	R	kworker/00	32281	120
	0.00%	.koworker	32288	120	S|T	ksoftirqd/0	7	120
	0.00%	.koworker	32289	120	R	cyclictest	32269	0
	0.00%	apache2	808	120	S	.koworker	1014	120
	0.00%	apache2	808	120	S	dbus-daemon	518	120
	0.00%	apache2	808	120	S	sshd	32293	120
